product,date,title,rating,body
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on January 27, 2020",Pretty good,4.0,"I bought these headphones about a month ago. They have great portability, great noise cancelling. I take them to the gym and don't have any issue while running.The only issues I have had:  - The touches on the buds sometimes don't register.  - They often slide out of my ear, but I might just need to find the right in ear end.  -They did provide a lot of in ear attachments, I just need to find the right one."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on August 8, 2020",these were not for my ears!,1.0,"they kept falling down even at home, were too big . what i have to do with sound quality when passive cancellation is not there. I tried all provided ear tips ,but of no use. they didnot even fit my husbands ears properly . price was premium but use was compromised so decided to return them. moreover, they were not even slight water resistant . its a very negative point in today' s competitive market . volume control was not there."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on December 1, 2020",Sound Quality,2.0,"I had to keep playing with the settings on the app, which didn't seem to work all that well. When I finally got a decent sound I found it very difficult to switch devices.  The battery ran out after  about 2 and a half hours. What made me return them was when I put on my son's Airpods and realized they actually had better sound quality than the Sony's.  Very disappointing!!"
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on August 27, 2020",I like them,5.0,"Sony is expensive, correct, so taking it, and into account, I may say they sound good. They are not hi res so you don't hear all the fine details, but still if you are a Sony guy you will them."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on August 8, 2020",Trop gros pour mes oreilles,3.0,"C'est  vraiment dommage, les écouteurs sont trop gros pour mes petites oreilles :( je les aies donc retournés. ils ne tiennent pas, même avec les multiples embouts. Ils sont très beaux, très chics. Perso je ne les trouve pas trop lourd.Le son est vraiment hot :) meilleur que certains de mes casques écouteurs."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on July 11, 2020",They're great but...,3.0,"I really like them, they sound great, the noise cancelling feature is good and they are comfortable to wear. Unfortunately the right pod stop working within 3 weeks but reported it to Sony support and they are working on a replacement, no much hassle there. Hope it was only bad luck and not having this problem on the new ones."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on November 4, 2020","High Quality, Really Loud, and balanced in bass.",5.0,"Quality is super high, you'll hear sounds you never though they exist in your songs, especially when DSEE HX mode is enabled, but that consumes the batter x3 times faster.Some people complain about the way they fit, but they're fitting perfectly in my ears. dropped once from my ear in the last 2 weeks.Noise-canceling is perfect."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on December 27, 2020",Great battery life.,5.0,Really great for my first experience with wireless headphones. The battery case lasts a really long time and is easy to transport if you’re using them as I am for running.  I highly recommend this product.
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on May 21, 2020",Amazing,5.0,"Best earbuds out there.  Noise cancelling is amazing.  Sound quality is amazing.  Wish I bought a pair years earlier. Very comfortable.  Soooo much better then Bose's wireless ""sport"" earbuds."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on March 24, 2021",Worst purchase ever,1.0,"""LOW BATTERY, PLEASE RECHARGE HEADSET"" - just make it beep once or something. I don't want to listen whole sentence while it interrupts whatever I'm listening to.Battery life is extremely short. Bluetooth disconnects all the time. Expected more from Sony."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on December 19, 2019","Absolutely amazing, ANC actually works from such a small device",4.0,I was astonished at how well these little plugs performs. The ANC feature is fully customizable with the Sony app and the sound quality can be really dialed up. My only reason I'm giving it 4 Stars is because it keeps disconnecting with my MBP and S10. Otherwise it's a great device.
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on January 22, 2021",Unstable,4.0,"Sound quality is good, overall they are comfortable, but they are not very stable in the ears. Definitely not good headphones for working out, or even walking."
"Sony WF-1000XM3/B Industry Leading Noise Canceling Truly Wireless Earbuds, Black","Reviewed in Canada on December 15, 2020","Just ok, not great",3.0,"I purchased the Sony earpods after loosing a pair of Airpod Pros. I ended up returning then after a couple of days and purchasing a new pair of Pros. The Pros are simply better on all fronts. Noise deadening, sound and functionality are all better with the Apple product. I'm a big Sony fan and honestly thought the ear buds would be better."
